H2,O2,O,OH,H2O,H,HO2,CO,CO2,HCO,Temperature
1.16848e-09,2.73701,2.09297e-15,2.1503e-15,1.78193e-16,1.33867e-25,1.62044e-17,1.30623e-18,6.09556e-20,7.20857e-44,499.85
7.45572e-11,2.73701,1.79371e-16,1.87112e-16,2.15395e-17,7.37429e-25,2.99488e-18,2.21119e-19,1.69745e-20,6.64093e-44,501.642
7.36128e-81,2.73701,5.65902e-43,8.11619e-94,1.19701e-135,2.23114e-91,1.60301e-88,4.24929e-145,6.39394e-155,4.22856e-236,508.939
0.10093,1.12402,2.87182,1.8576,2.16407,0.884664,0.87872,0.901047,2.07826,0.261102,1306.91
3.6718e-75,2.73701,1.52432e-43,1.56863e-71,6.21228e-110,9.98965e-68,5.18345e-66,1.5855e-116,3.29132e-123,5.38821e-177,503.809
6.16759e-36,2.73701,1.42994e-42,6.44695e-60,9.3456e-68,2.40702e-57,3.50613e-54,4.55539e-74,2.70089e-80,4.45035e-131,502.746
1.70786e-36,2.73701,1.71329e-42,2.48926e-60,2.71526e-71,7.34103e-58,1.34975e-54,2.27417e-78,1.3326e-85,6.76782e-136,501.742
0.0922629,1.4234,1.4742,0.999291,1.86396,0.373311,1.19067,0.783663,1.64014,0.115596,1191.52
1.59473e-05,2.73701,6.17136e-10,1.23972e-09,3.60501e-10,5.29367e-16,1.12108e-09,1.42811e-11,1.86203e-12,3.01277e-27,505.376
1.48761e-81,2.73701,7.96375e-43,1.94782e-105,8.12079e-139,1.21847e-102,4.63563e-100,2.22103e-148,3.43849e-158,1.25474e-250,501.534
5.83131,0.00520826,0.00697535,0.00405511,0.174078,0.251689,0.0693592,4.3462,0.171607,7.22513,558.175
7.04595e-18,2.73701,3.95275e-24,4.16815e-24,6.43366e-25,2.76486e-26,4.17512e-22,9.81964e-27,1.4892e-27,1.16233e-52,502.646
1.19209e-39,2.73701,9.96465e-43,9.17255e-64,5.2535e-73,5.43169e-61,5.08319e-58,1.67356e-79,5.90327e-86,3.57367e-140,503.207
2.80187e-14,2.73701,1.38292e-24,1.06344e-24,2.31623e-27,1.25279e-35,1.17932e-29,8.93684e-31,1.07494e-33,4.43911e-66,504.808
6.93437e-14,2.73701,4.64988e-23,3.85232e-23,2.35547e-25,3.2868e-35,2.86623e-27,2.2148e-28,8.56426e-31,2.87987e-63,505.347
0.134993,2.27313,0.0249075,0.0440952,0.680268,0.00348119,2.5293,0.355416,0.473201,0.000494193,751.943
2.72812e-85,2.73701,8.76742e-43,2.27346e-109,1.15355e-147,2.77373e-106,9.54096e-104,3.63567e-158,4.09154e-169,4.24602e-264,504.911
1.86472,0.837513,0.350543,0.403589,1.71589,0.562869,1.86181,2.07915,1.20012,0.812947,1029.41
3.71462e-43,2.73701,1.38008e-42,3.17994e-67,3.73689e-81,1.48908e-64,1.80547e-61,1.98254e-88,8.97439e-96,1.23052e-152,503.866
9.96069e-41,2.73701,1.23503e-42,9.82144e-65,1.29657e-76,4.61011e-62,5.13645e-59,1.20431e-83,9.21002e-91,2.36108e-145,504.965
1.90803e-08,2.73701,1.14333e-16,1.4779e-16,5.60007e-18,2.85761e-25,1.43944e-18,4.13839e-20,1.83013e-22,4.73688e-45,507.238
1.28167e-23,2.73701,1.70062e-37,1.13101e-37,5.49816e-41,8.36697e-45,1.33495e-38,8.61695e-45,4.70439e-48,3.04503e-89,501.81
3.61224,0.194549,0.0623335,0.0803626,1.46586,0.599473,0.653579,3.23692,1.12035,2.88606,967.808
4.734e-47,2.73701,1.78449e-42,5.33617e-71,5.31948e-92,1.94729e-68,2.93285e-65,1.03612e-100,7.70942e-110,8.44823e-169,502.492
0.102211,1.95938,0.374951,0.527672,1.20237,0.12703,2.37248,0.48036,0.926185,0.0234896,981.077
0.402229,0.2479,3.55872,3.7542,2.62915,3.27652,0.189304,1.39979,3.37222,0.908413,1584.91
0.114067,0.99484,3.22183,2.19267,2.21917,1.05663,0.737766,0.923329,2.34683,0.301516,1360.57
0.86732,0.0447703,1.19692,3.00776,2.6055,3.42724,0.0333741,1.59486,3.70187,1.02662,1699.44
0.537702,1.7205,0.139873,0.173718,1.2439,0.0555547,2.81616,0.935093,0.845619,0.0258695,923.141
2.30844e-54,2.73701,4.47845e-43,8.46596e-69,7.88935e-91,2.3732e-67,9.93117e-64,1.90937e-97,5.70198e-104,1.8777e-164,501.501
0.280415,0.438403,3.82036,3.25997,2.68411,2.40238,0.343315,1.35111,2.95317,0.76654,1506.52
0.00264177,2.737,1.39063e-06,4.41066e-06,6.4532e-06,2.43348e-09,6.26433e-05,1.07755e-06,1.37144e-07,1.07106e-15,505.312
0.783893,1.72497,0.185435,0.568431,1.07731,0.227136,3.74186,0.938638,0.855274,0.0996734,894.7
2.49087,0.215862,0.373745,0.301909,2.08227,1.46242,0.509375,2.93825,1.36967,2.86601,1092.82
1.40617e-36,2.73701,1.65218e-42,1.93051e-60,8.93753e-71,5.4155e-58,1.0626e-54,1.20805e-77,1.38741e-84,2.64449e-135,502.531
0.275065,0.549264,4.60187,3.86765,2.56292,2.6496,0.405429,1.16559,2.93571,0.648029,1512.24
3.83657e-37,2.73701,9.02386e-43,1.11602e-59,3.66128e-65,9.02587e-59,1.02013e-55,1.71661e-70,1.86793e-75,6.34256e-129,497.335
2.01201e-09,2.73701,1.12916e-16,1.20221e-16,3.59792e-18,9.29191e-27,2.52542e-19,1.19473e-20,1.89511e-22,4.42051e-47,506.168
5.25065e-46,2.73701,1.68958e-42,6.30945e-70,8.34257e-90,2.54269e-67,3.4388e-64,2.4558e-98,2.89492e-107,2.60125e-165,503.953
2.03548e-55,2.73701,1.08905e-42,2.08324e-79,2.28977e-103,1.57763e-76,9.83629e-74,2.27519e-112,7.66285e-122,1.54745e-188,504.942
1.49817e-68,2.73701,8.12248e-43,3.11358e-91,3.9742e-118,2.12871e-89,1.54974e-86,9.74237e-127,1.62047e-135,1.17592e-215,502.156
3.46851e-05,2.73701,7.54755e-07,1.04713e-06,2.13502e-06,2.30873e-12,2.81893e-06,2.14895e-07,2.6756e-07,2.00996e-19,500.954
1.1521e-50,2.73701,1.31598e-42,1.10093e-74,5.29313e-94,4.96497e-72,5.48416e-69,4.93366e-102,3.13691e-110,1.06365e-173,501.426
9.58166e-10,2.73701,1.31684e-14,1.42593e-14,2.58212e-15,6.04477e-22,4.65604e-16,3.75052e-17,4.33439e-18,9.41192e-39,496.868
0.137873,0.86645,4.29637,3.23637,2.16934,1.53597,0.547086,0.825719,2.77994,0.309686,1470.62
3.59735e-11,2.73701,1.95007e-20,1.79673e-20,1.43623e-22,4.94573e-32,3.96789e-24,1.61229e-25,6.5423e-28,3.18855e-57,500.626
2.45906e-40,2.73701,1.47303e-42,2.5723e-64,5.7173e-76,9.83934e-62,1.4534e-58,7.65466e-83,1.06267e-89,3.0694e-144,500.789
1.51539e-23,2.73701,2.0964e-37,1.40683e-37,8.00303e-41,6.27424e-45,8.36384e-40,1.50834e-44,1.11934e-47,3.8675e-89,501.982
1.33095e-25,2.73701,1.92237e-42,1.51543e-44,1.35719e-49,4.20488e-47,1.38305e-43,8.51767e-55,8.85872e-60,1.43286e-101,501.867
1.53585e-226,2.73701,5.69004e-43,9.30005e-204,9.88179e-312,5.59503e-200,3.07561e-198,0,0,0,503.941
3.90875,0.265944,0.0350774,0.0846324,1.09342,0.392319,1.17278,3.34677,0.849923,2.49657,855.36
0.00166715,2.73104,0.00105881,0.00181369,0.0100947,1.25992e-06,0.0470384,0.00238802,0.00869028,1.19884e-09,507.678
0.566768,0.252085,2.15029,1.68958,3.14366,3.09359,0.331124,2.14985,2.17301,1.85238,1345.32
0.213173,0.606359,5.12708,4.92828,2.27541,2.06412,0.314078,0.770281,3.41761,0.309156,1631.04
0.215862,2.33113,0.0125172,0.0254909,0.543285,0.00157224,3.03456,0.358764,0.348802,0.000229974,692.486
2.30648e-21,2.73701,1.39338e-36,8.16357e-37,7.12862e-41,7.62362e-43,2.7205e-39,2.50335e-45,1.92361e-49,7.59282e-88,501.763
9.80671e-151,2.73701,2.19126e-43,1.9253e-137,1.61954e-210,1.25812e-133,6.37054e-132,2.05292e-219,4.60494e-228,0,504.216
0.476312,0.19395,2.62451,2.34757,3.02895,3.54035,0.203976,1.94797,2.63048,1.57261,1457.83
3.81213e-248,2.73701,1.12034e-43,6.91083e-219,2.47002e-316,1.3539e-214,2.46067e-213,0,0,0,502.185
1.40073e-24,2.73701,9.86966e-41,5.58369e-41,3.94319e-45,5.36062e-46,8.90796e-43,1.30422e-49,1.02166e-53,2.81245e-95,502.719
4.45964e-29,2.73701,2.15778e-42,1.13259e-51,5.62567e-58,2.06663e-50,5.18645e-47,3.65974e-64,2.28957e-70,3.02808e-114,504.849
1.84014e-34,2.73701,1.93887e-42,2.75495e-58,1.06189e-67,7.55712e-56,1.58326e-52,1.68965e-74,2.23083e-81,5.22402e-130,502.443
0.645417,0.136611,2.18133,2.47698,2.95052,3.92746,0.139601,1.8728,2.93061,1.56096,1494.68
3.94647e-91,2.73701,7.39454e-43,4.37732e-110,3.11201e-152,2.43436e-108,5.30315e-105,2.81648e-162,1.28639e-172,3.99455e-270,506.008
2.4759,0.272812,0.311834,0.284123,1.99866,1.26176,0.687178,2.91131,1.29111,2.69416,1062.57
0.546023,0.742135,2.1124,1.70845,2.71798,1.75695,0.997264,1.67966,1.75242,1.01963,1238.72
0.00677301,2.73692,7.58382e-05,0.000243105,0.000335756,5.23028e-08,0.00776986,6.65169e-05,3.05827e-05,1.37139e-12,506.112
3.69152e-96,2.73701,5.93763e-43,2.06694e-105,2.39897e-161,1.31773e-102,4.84178e-100,1.54353e-172,1.85947e-184,8.63182e-275,507.379
1.02373e-32,2.73701,7.9671e-43,4.7709e-52,6.92653e-57,5.92839e-54,1.39879e-49,1.05605e-61,4.05407e-66,2.66389e-115,502.427
8.7236e-10,2.73701,1.69517e-14,1.85623e-14,3.91086e-15,1.41875e-23,7.85021e-16,6.46263e-17,8.87563e-18,3.70224e-40,502.366
9.10329e-09,2.73701,1.27386e-12,1.46597e-12,5.70067e-13,3.9015e-21,1.81709e-13,1.51785e-14,3.67838e-15,2.43012e-35,505.135
5.7504e-18,2.73701,1.48484e-29,1.0813e-29,1.39445e-32,2.23403e-39,2.58317e-34,4.01917e-36,3.80295e-39,3.60632e-75,502.333
0.258375,1.48464,0.703725,0.663196,1.80696,0.27735,1.83667,0.954697,1.26161,0.120986,1083.15
9.71919e-158,2.73701,4.21013e-43,4.10206e-150,5.40316e-246,9.62876e-147,1.34247e-144,8.60476e-260,2.47579e-274,0,501.979
3.42905e-27,2.73701,2.25952e-42,9.19362e-49,7.49527e-55,1.18934e-48,4.2974e-45,6.09427e-61,4.3918e-67,2.91474e-109,501.461
3.6408e-139,2.73701,2.24655e-43,1.37198e-127,4.78194e-196,8.26013e-124,4.46863e-122,1.40647e-204,9.45055e-213,6.40929e-315,503.296
3.09737e-11,2.73701,3.41856e-16,3.72731e-16,7.65401e-17,4.44573e-25,1.82438e-17,1.29756e-18,1.89891e-19,2.3467e-43,506.008
0.342981,1.77446,0.304602,0.523152,1.31518,0.169867,2.94234,0.792555,0.898305,0.0599017,944.243
6.66234e-72,2.73701,1.07113e-42,6.23012e-96,5.53251e-131,5.51503e-93,2.74507e-90,1.65782e-141,1.15322e-152,3.90079e-234,504.106
0.444027,0.253291,2.90547,2.56404,2.99787,3.2485,0.258077,1.74833,2.78397,1.33696,1456.43
6.756e-131,2.73701,2.40484e-43,1.32804e-120,5.78867e-184,7.4804e-117,3.75664e-115,1.94265e-191,3.21853e-198,6.1269e-301,508.407
1.85536e-34,2.73701,1.1955e-42,4.11278e-58,5.0372e-65,1.48404e-55,1.40274e-52,2.81378e-71,1.60072e-77,1.71126e-126,509.996
2.02638e-22,2.73701,1.65178e-39,8.48853e-40,1.37442e-44,6.6701e-44,2.91441e-40,1.17395e-49,1.47876e-54,3.11741e-93,502.069
3.67585e-117,2.73701,2.38284e-43,2.37414e-109,4.03745e-166,1.17332e-105,7.35365e-104,1.2716e-173,9.05777e-181,2.32739e-273,504.328
1.18679e-56,2.73701,3.87258e-43,3.11817e-67,1.83279e-89,6.83293e-65,6.57051e-62,3.83662e-95,1.99164e-100,1.10342e-159,503.22
2.94845e-34,2.73701,5.39185e-42,1.20439e-41,1.07366e-49,5.27151e-39,3.03033e-36,1.02643e-52,6.62849e-55,2.45953e-91,501.589
7.50908e-10,2.73701,2.70858e-17,2.68404e-17,7.92869e-19,5.81056e-28,3.79591e-20,2.52802e-21,4.04176e-23,5.90361e-49,502.157
4.28384e-26,2.73701,3.92297e-42,1.74285e-42,2.04176e-46,1.47935e-47,2.30301e-44,1.1647e-50,2.10285e-54,6.92113e-98,499.273
0.124787,1.88417,0.217521,0.297601,1.29474,0.0711904,2.32991,0.596963,0.937215,0.0178899,972.907
7.80341e-23,2.73701,3.17941e-38,1.86974e-38,1.7654e-42,5.05274e-44,8.12509e-41,6.76234e-47,5.8184e-51,1.36866e-90,506.043
2.8474,0.249544,0.253156,0.232595,1.74718,1.21992,0.702082,3.0234,1.22949,2.9537,1017.57
1.01481e-32,2.73701,1.38872e-42,1.91252e-55,2.20791e-61,4.46298e-54,7.96033e-51,3.50096e-67,8.22395e-73,6.57353e-121,500.471
0.273694,2.02116,0.06335,0.14857,0.934943,0.024429,3.43449,0.618979,0.643959,0.00671228,818.625
2.259,0.433946,0.370881,0.364906,2.04391,1.00282,0.997219,2.6359,1.2923,1.91914,1077.5
0.448016,0.2934,3.85279,5.52473,2.50798,2.97608,0.166506,1.03136,3.79902,0.522784,1721.71
1.51506e-91,2.73701,3.64003e-43,8.76744e-95,5.28401e-142,1.04734e-91,2.74051e-89,3.47381e-150,2.50491e-158,1.54454e-241,502.34
7.35637e-16,2.73701,4.1094e-26,3.20385e-26,9.29055e-29,5.03845e-37,8.46226e-31,4.81781e-32,8.82815e-35,9.56745e-69,508
6.48445e-15,2.73701,4.21321e-29,1.67145e-28,8.43642e-33,2.4586e-36,1.59921e-32,2.93996e-36,7.79512e-41,2.85202e-72,504.346
0.0758241,2.62683,0.00751838,0.0170979,0.169601,0.000183682,1.34961,0.0983012,0.088567,7.14715e-06,556.976
1.98607e-59,2.73701,4.50532e-43,6.1461e-73,2.10436e-99,4.51375e-71,9.72572e-68,1.34236e-106,8.0876e-114,2.30884e-177,505.432
5.80541e-08,2.73701,3.72522e-13,4.28987e-13,7.50896e-14,7.9939e-22,1.83333e-14,1.05072e-15,1.09365e-16,3.41241e-37,501.625
0.231797,0.558411,4.13978,3.55058,2.48052,2.14223,0.398984,1.14568,3.01818,0.575686,1509.55
2.67363e-06,2.73701,2.64033e-08,3.39996e-08,5.28604e-08,5.36755e-15,5.00144e-08,4.27685e-09,4.08735e-09,9.21621e-24,502.565
4.3337e-198,2.73701,2.55837e-43,1.02946e-179,2.07161e-276,5.66208e-176,3.59867e-174,1.63531e-287,1.31321e-298,0,503.333
1.00829,0.0248556,0.792226,2.22454,2.58069,3.54045,0.020822,1.77157,3.5048,1.26021,1648.87
0.853249,0.79377,1.36458,1.21737,2.45432,1.26849,1.18704,1.77235,1.57336,0.959558,1182.43
9.71462e-15,2.73701,3.46384e-25,2.64052e-25,5.40336e-28,3.37563e-36,2.68404e-30,2.03061e-31,2.43129e-34,2.70997e-67,503.662
4.78388e-49,2.73701,3.33237e-43,3.01455e-57,8.4314e-75,9.92198e-55,7.98975e-52,2.32342e-79,2.49262e-83,1.22523e-133,502.019
7.15704e-30,2.73701,8.96032e-43,2.46815e-48,8.94234e-53,1.84534e-51,2.73094e-48,2.14274e-57,1.4338e-61,1.62623e-108,498.249
2.416e-64,2.73701,9.8063e-43,1.33189e-88,9.49034e-117,1.13549e-85,6.74399e-83,3.4681e-126,4.56679e-136,1.54743e-211,502.084
0.0571017,2.71536,0.00733652,0.0443267,0.0389745,0.00143161,2.7831,0.018089,0.0157468,1.06229e-05,515.662
6.46833e-11,2.73701,6.18961e-22,2.52516e-21,3.5769e-24,3.31848e-32,1.21756e-24,8.05455e-27,1.88847e-30,1.09045e-58,499.077
3.31612e-14,2.73701,3.07318e-24,2.44363e-24,8.58612e-27,1.10981e-35,6.91021e-29,5.19158e-30,1.17928e-32,2.30626e-65,501.073
2.94058e-15,2.73701,2.99681e-25,2.37933e-25,8.87378e-28,9.2344e-37,7.84806e-30,5.82986e-31,1.51762e-33,2.17541e-67,500.336
3.27315e-08,2.73701,1.09695e-14,1.30422e-14,9.35107e-16,1.60462e-23,1.83129e-16,6.81927e-18,2.7804e-19,4.46449e-41,501.221
0.0928027,1.86068,1.0334,1.4224,1.21403,0.480198,2.18824,0.315024,1.40028,0.0501687,1056.02
2.16004,0.465082,0.477882,0.465876,2.06164,1.1752,1.0459,2.51416,1.39273,1.89727,1082.89
1.80162,0.467507,0.696354,0.650513,2.32919,1.42732,0.923352,2.40962,1.47689,1.84294,1135.56
3.62242e-55,2.73701,9.30874e-43,3.00052e-79,1.11238e-98,2.53081e-76,1.43857e-73,1.45093e-106,1.44524e-114,1.4775e-182,504.357
8.04091e-65,2.73701,3.74399e-43,1.01069e-73,3.53042e-102,4.32776e-71,2.56049e-68,1.53763e-108,1.27239e-114,2.73627e-179,502.633
1.51245,0.861768,0.506593,0.58744,1.60898,0.741926,1.88926,2.03294,1.22506,0.927929,1019.69
6.18545e-11,2.73701,6.64319e-19,6.07292e-19,8.9412e-21,9.17391e-31,2.04271e-22,1.54283e-23,1.11098e-25,5.61432e-54,501.107
1.1577e-08,2.73701,2.27146e-13,2.46958e-13,4.15737e-14,1.42375e-22,6.43802e-15,5.27617e-16,4.70844e-17,3.03306e-38,507.575
0.774484,0.973991,1.09726,1.16749,1.92683,1.0691,1.53435,1.57297,1.54701,0.732573,1133.36
4.04347e-18,2.73701,1.33976e-29,9.90009e-30,1.59203e-32,1.56313e-39,2.3805e-34,5.77736e-36,7.75028e-39,3.56735e-75,503.445
0.137582,1.13517,3.29845,2.42076,2.1598,1.21599,0.904978,0.858636,2.0758,0.297762,1326.62
1.1426e-07,2.73701,1.44611e-13,1.77265e-13,1.71686e-14,2.94526e-22,3.07047e-15,1.50417e-16,7.99128e-18,1.77066e-38,501.871
0.853463,1.44785,0.285038,0.413595,1.45824,0.232187,2.83338,1.26357,0.971612,0.158077,969.608
0.942871,1.38221,0.407767,0.645589,1.46981,0.513478,2.84704,1.29207,1.08762,0.315463,983.165
7.41302e-26,2.73701,1.32398e-42,1.59718e-43,4.03298e-48,2.63248e-47,4.45322e-44,5.62436e-53,1.43282e-57,5.95746e-100,500.52
2.54039e-69,2.73701,8.9212e-43,1.86403e-93,4.45556e-123,2.00187e-90,8.58757e-88,1.54056e-132,2.19698e-142,1.2177e-222,505.414
1.37621e-25,2.73701,2.1145e-42,5.51283e-45,3.00865e-50,3.7628e-47,1.38199e-43,1.21699e-55,7.02689e-61,1.82116e-102,500.661
0.717737,1.00408,1.2131,1.12353,2.23695,0.97046,1.50843,1.56789,1.4094,0.664963,1144.65
0.114084,2.43877,0.00413283,0.0103371,0.421997,0.000684358,2.126,0.238915,0.292175,6.46976e-05,654.356
4.76205e-28,2.73701,2.24063e-42,2.41117e-50,1.13623e-56,1.70706e-49,5.56886e-46,6.17063e-63,2.72694e-69,4.1921e-112,503.009
4.03785e-05,2.73701,1.35062e-06,1.85653e-06,4.27005e-06,4.01815e-09,6.84318e-06,4.70472e-07,6.53153e-07,7.55638e-16,504.844
2.53994,0.360688,0.447719,0.389204,2.00645,1.27794,0.847533,2.66622,1.44086,2.2678,1074.54
0.00463921,2.73696,1.59968e-05,3.50865e-05,0.000153595,1.66014e-09,0.000868472,4.28957e-05,1.11676e-05,2.84944e-14,501.016
0.398229,1.73912,0.235431,0.382082,1.31971,0.122149,2.90384,0.85377,0.902377,0.0490877,933.912
8.62466e-10,2.73701,9.30389e-17,9.20855e-17,3.79726e-18,1.19246e-26,2.16107e-19,1.56916e-20,3.51339e-22,7.56277e-47,507.713
1.3415e-19,2.73701,1.16894e-33,7.32312e-34,1.47306e-37,3.78823e-41,1.82916e-37,1.01133e-41,1.80285e-45,1.51624e-82,502.262
0.331445,2.19361,0.0094807,0.0172051,0.615918,0.00144805,3.28075,0.522061,0.430598,0.000329569,716.768
2.78084,0.456158,0.264596,0.302899,1.66474,0.919092,1.25075,2.69912,1.2265,2.01137,1001.42
0.806973,0.0499562,1.0093,1.40478,2.97195,3.83302,0.0602558,2.21361,2.67338,2.05619,1444.84
0.000372579,2.7358,0.000243786,0.000349972,0.00207416,7.76677e-08,0.00603437,0.000486959,0.001747,1.51724e-11,503.32
2.74987e-122,2.73701,4.31347e-43,2.36374e-122,5.24104e-193,3.42385e-119,7.57035e-117,2.8808e-204,6.331e-216,0,500.969
0.337186,0.385356,3.40869,2.51753,3.00973,2.83051,0.392925,1.72552,2.46161,1.21538,1414.9
4.76644e-27,2.73701,1.07629e-42,4.52247e-44,3.60471e-48,2.01778e-48,2.52407e-45,1.54235e-52,1.99534e-56,1.21606e-100,504.13
8.46956e-41,2.73701,5.91366e-43,2.02392e-59,3.19253e-70,5.03331e-61,1.70553e-55,7.28206e-76,2.84328e-81,1.62938e-136,507.391
1.43478,0.514829,1.03866,0.953329,2.57888,1.6873,0.901547,2.21176,1.58993,1.65762,1181.47
9.21981e-06,2.73701,3.84701e-10,6.36335e-10,2.11539e-10,5.22409e-13,1.1033e-09,6.03876e-12,1.29755e-12,1.2693e-24,506.013
1.46257e-97,2.73701,8.42437e-43,1.49893e-121,2.84001e-167,1.81852e-118,5.50174e-116,8.20458e-179,6.02556e-191,6.04016e-297,502.939
9.488e-08,2.73701,6.78477e-11,8.14082e-11,5.3049e-11,8.9477e-19,2.50778e-11,2.12381e-12,8.47179e-13,7.74392e-31,504.115
0.275839,2.13712,0.0176045,0.0342269,0.71732,0.00282726,3.26389,0.550699,0.504513,0.000687449,750.122
1.43916,0.00679313,0.165825,0.525665,2.69683,3.29784,0.00934646,2.51614,2.41632,2.46025,1400.61
0.191682,1.80702,0.250093,0.260281,1.30513,0.0612414,2.0071,0.648109,1.05196,0.0175221,989.321
7.97676e-24,2.73701,5.83606e-41,2.97343e-41,6.47153e-46,3.402e-45,7.42548e-42,7.56739e-51,1.50724e-55,1.009e-95,505.191
9.41843e-75,2.73701,9.60167e-43,5.87676e-99,1.16434e-132,5.95648e-96,2.81161e-93,1.09729e-142,3.80311e-153,2.55908e-238,501.912
3.8154e-41,2.73701,1.63021e-42,4.55326e-65,7.18715e-79,1.54793e-62,2.51722e-59,3.30358e-86,1.18864e-93,2.07877e-148,502.282
0.398228,0.260732,3.54577,3.63455,2.63957,3.22564,0.203622,1.42719,3.29275,0.933169,1566.95
7.85043e-14,2.73701,7.38477e-24,5.89229e-24,2.0534e-26,2.5256e-35,1.69339e-28,1.1814e-29,2.38695e-32,1.20367e-64,500.507
6.8383e-21,2.73701,3.24191e-35,2.01095e-35,3.6027e-39,2.66221e-42,8.28639e-39,2.21282e-43,3.33748e-47,2.43887e-85,499.264
1.8956e-46,2.73701,7.94071e-43,9.62898e-70,2.08452e-81,1.39965e-67,8.2951e-65,6.94319e-88,3.14234e-94,4.25214e-155,502.531
0.0467761,2.42505,0.0522045,0.426528,0.50053,0.0425288,4.3485,0.113045,0.489265,0.0017512,728.278
0.355833,1.01687,1.64715,1.26421,2.41031,0.843038,1.21826,1.37208,1.62282,0.487104,1204.56
0.136172,0.943732,4.40929,3.0185,2.25556,1.53371,0.644905,0.857991,2.48262,0.329155,1418.38
1.38179,0.59727,0.974503,0.893019,2.33677,1.43395,1.07449,2.119,1.58042,1.45177,1149.7
0.444743,2.24652,0.00332835,0.00644595,0.471328,0.000563473,3.18764,0.515603,0.338306,0.000126858,680.182
0.0500873,2.66286,0.00502033,0.0729104,0.134539,0.00472315,3.75761,0.0285998,0.107513,5.18428e-05,564.376
1.39317,0.141959,0.844597,0.831844,2.94023,2.78397,0.229805,2.46238,2.09121,2.41841,1284.63
0.604323,0.831181,1.55302,1.27586,2.49966,1.20778,1.18125,1.67325,1.61234,0.848143,1190.23
0.000124857,2.73701,3.24512e-08,8.34163e-08,2.19386e-08,3.00243e-13,5.1673e-07,2.43162e-09,2.26348e-10,2.9493e-22,506.271
0.121208,2.0554,0.102049,0.17761,1.01728,0.0274221,2.6213,0.478355,0.756554,0.00540509,878.611
0.740419,0.060424,1.44383,2.19715,2.65857,3.99972,0.0585516,1.89624,3.16116,1.56756,1545.65
9.84422e-69,2.73701,1.14298e-42,7.65402e-93,6.51395e-126,5.33377e-90,3.62809e-87,4.10406e-136,7.24218e-147,9.95257e-226,499.852
2.56553e-62,2.73701,1.25437e-42,2.27968e-86,1.22871e-115,1.3994e-83,1.09708e-80,2.61725e-125,1.85842e-135,1.63581e-208,503.551
9.08213e-32,2.73701,1.68203e-42,2.99653e-55,5.81621e-62,3.45808e-53,7.53684e-50,2.88283e-68,1.37964e-74,4.02387e-121,500.718
2.42444e-124,2.73701,6.13915e-43,1.09635e-131,8.28944e-203,8.0385e-129,3.06171e-126,2.0578e-215,1.01244e-228,0,504.732
1.01529,1.11647,0.451122,0.463457,1.85793,0.365906,1.91518,1.60667,1.18948,0.346592,1068.07
1.29691,0.554284,0.778755,0.707396,2.30161,1.10032,1.0206,2.28131,1.46001,1.48327,1139.23
5.04938e-75,2.73701,5.86041e-43,3.45489e-89,3.20193e-127,6.68142e-87,6.03363e-84,2.09782e-136,5.62761e-146,6.27944e-223,505.818
3.86818e-15,2.73701,1.74842e-25,1.34511e-25,3.20935e-28,1.58705e-36,1.87434e-30,1.38854e-31,1.99788e-34,8.69188e-68,504.474
1.42479e-13,2.73701,9.36116e-23,7.87882e-23,5.59366e-25,1.50442e-33,2.41331e-26,5.94887e-28,2.67924e-30,3.62621e-61,500.598
5.31963e-31,2.73701,2.03718e-42,4.64893e-54,2.50419e-60,2.17143e-52,4.89305e-49,2.25438e-66,2.55012e-72,1.9276e-118,503.991
8.24464e-21,2.73701,2.45548e-32,1.86776e-32,4.74876e-35,2.79341e-40,2.48357e-33,2.73553e-38,7.17081e-41,3.16502e-78,506.931
3.82061e-29,2.73701,4.56912e-43,7.84697e-45,4.31863e-49,2.34357e-47,5.4579e-41,3.20378e-53,7.34381e-57,3.26363e-100,502.76
0.669249,0.705047,2.07369,1.71459,2.10005,1.59852,0.87549,1.55368,2.16984,0.902624,1248.11
2.63574,0.141215,0.196523,0.182383,2.03861,1.51866,0.367842,3.09111,1.34195,3.3499,1070.18
1.00814e-62,2.73701,1.34591e-42,7.08698e-87,1.06922e-116,4.65355e-84,3.78215e-81,1.90271e-126,1.16466e-136,3.616e-210,502.087
6.36694e-09,2.73701,1.38355e-08,2.02252e-08,1.52974e-07,2.18632e-11,4.71378e-07,4.30457e-08,1.87816e-07,9.64359e-14,506.395
0.000528332,2.737,3.62565e-06,7.96332e-06,1.21561e-05,8.92322e-10,0.000205319,1.54291e-06,2.02625e-06,5.5927e-16,498.593
6.03956e-11,2.73701,3.57977e-15,4.1065e-15,1.63807e-15,2.70964e-23,6.56209e-16,4.88322e-17,1.49562e-17,5.39823e-40,501.854
5.39824e-37,2.73701,1.97377e-42,7.47491e-61,3.97113e-73,2.46204e-58,4.32143e-55,1.82128e-80,5.21092e-88,1.83931e-138,503.791
1.05055,1.41919,0.303844,0.605656,1.36421,0.386618,3.10798,1.31802,0.976274,0.263164,951.729
4.03615,0.153006,0.0778751,0.093855,1.1534,0.817192,0.619948,3.44055,0.973897,3.79861,888.325
1.09582e-48,2.73701,9.43337e-43,8.57964e-73,3.35632e-87,6.95505e-70,4.39812e-67,2.67485e-94,2.2375e-101,7.79334e-164,504.261
2.59361e-19,2.73701,1.17251e-33,7.14094e-34,9.43855e-38,8.45026e-41,3.81471e-37,4.26571e-42,4.11586e-46,1.43449e-82,501.647
