sfr_eff,uox_eff,bias,lwr_fr,fr_fr,fr_start,excess,max_excess,waste_U,waste_Np,waste_Pu,waste_Am,waste_Cm
0.99,0.99,-0.014346645783650414,4,13,38,-1105790.6587311581,310.0558000524288,2025682352.934488,178012.65102552075,57793.614238545735,97858.18400888304,34700.60409764988
0.9,0.999,0.006792679888994013,3,11,23,-753207.3253978248,1000.0,2001551446.4865324,175881.4230885026,318373.33265567664,104536.3163407886,34285.156676029925
0.9,0.999,0.017386747929499458,2,10,24,-588790.658731158,1000.0,1895011044.4781375,167301.39336102983,459305.9058183714,113542.09604775248,32612.622656656247
0.99,0.99,-0.09916631904196692,1,13,25,-2561607.325397824,0.0,1413363635.7145767,127046.90699338389,92855.0447612137,116389.15575419083,24765.68039412158
0.9,0.99,0.08981514980473787,2,13,29,611259.3412688423,11490.115073916386,2047825561.6987188,179978.52507411502,512290.3975595781,120938.1982955222,35083.818530293196
0.99,0.999,-0.011721258894456493,2,14,37,-1080557.3253978244,310.0558000524288,1843190266.0967388,163534.99915502258,45990.08099075411,109408.97025743726,31878.42678088307
0.999,0.999,0.04473012722806005,1,11,33,-166890.658731158,1105.0138018311263,1647545956.2599168,147330.31774246768,10814.071762096006,135406.37352401254,28719.593793529697
0.9,0.999,0.09350041481788149,4,12,34,691876.0079355086,13123.4484072497,2272988305.569323,197193.7024969846,262611.95605405373,108705.74362909027,38439.63089969703
0.9,0.999,-0.03652152265261602,1,12,29,-1528890.6587311584,262.66666666666606,1534469986.2473006,135792.29061470722,730984.8573148793,124494.43976067884,26470.44740353029
0.9,0.999,0.021289782490378134,1,10,30,-561007.3253978248,1000.0,1625744574.0207672,143380.19699034982,783238.0386979985,132473.4538835706,27949.583484894403
0.9,0.9,0.024073331471636733,1,11,32,-511857.32539782446,1000.0,1631937200.2409117,144115.10316867364,1058073.8683833936,132480.45294110506,28092.841215151413
0.99,0.9,0.0677449379515783,4,10,20,263342.6746021754,5656.781740583072,2207834551.7254734,192177.9677642684,400744.37914236414,106464.05197272389,37461.89687789538
0.99,0.999,-0.08516593796546167,3,12,36,-2290773.992064491,0.0,1830312072.893268,160430.0205173901,31142.998442737608,94723.31443184447,31273.16286387818
0.9,0.999,-0.08863358906248767,4,11,28,-2337207.325397824,0.0,1838036640.5232468,164563.86781649198,219781.2305953045,90764.41315334586,32078.987605546197
0.999,0.999,0.09191407123220185,3,13,28,655759.3412688419,12790.115073916386,2193449086.4753876,190910.25460236482,7090.776387363965,112992.73986896937,37214.77729236454
0.999,0.99,-0.004648036847662268,3,12,29,-956673.9920644913,322.1429490938772,1985322963.070031,174117.648237795,37046.58268381697,103115.35127144244,33941.338118982305
0.99,0.9,-0.0063762074009633685,3,13,35,-984523.9920644913,310.0558000524288,2018178354.4494839,174007.41230372994,369805.35511118436,102685.83947796549,33919.849458017736
0.99,0.99,0.0978537251013469,2,13,30,744476.0079355082,13750.672970693966,2087794200.2278388,181209.4929380757,83455.84031701909,121824.52140911238,35323.77523144991
0.999,0.99,-0.026071114102562243,1,14,27,-1353373.992064491,262.66666666666606,1530228270.5826128,137886.77324513573,34204.14048789567,125577.76455150095,26878.73193909062
0.999,0.999,-0.04726235534050749,3,12,24,-1669857.3253978244,0.0,1903767078.6072462,166584.85982946516,6195.053820028648,98674.14763195028,32472.94636815472
0.999,0.9,-0.061889891333223535,2,13,36,-1912290.658731159,0.0,1789158402.4865494,155212.18658460883,306899.8134845253,104031.90843652433,30256.03296605548
0.99,0.99,0.05527028690669436,3,12,31,52876.007935508635,1453.1059511148487,2110582017.8460336,184663.5520144737,68528.93135738862,109263.74714575883,35997.08657111862
0.99,0.99,0.05672865955689063,3,12,22,76376.00793550872,1877.7922663556528,2112777786.317545,184792.16059616773,68884.35034248767,109609.2969988319,36022.156674008904
0.999,0.999,0.009357474722841277,4,14,24,-702707.3253978246,1000.0,2074358785.1448317,182238.36160173366,5930.956868983484,100302.34044022727,35524.33605653953
0.999,0.999,-0.05868482133466962,1,10,30,-1899090.6587311581,0.0,1458502131.155192,132264.7409191023,9766.206234017805,122076.72935920491,25782.810290567406
0.9,0.99,-0.07364833394493345,4,11,32,-2092607.3253978249,0.0,1913846069.4925194,167117.66681254792,252940.81458774154,92209.1639672589,32576.808223331263
0.9,0.9,-0.0890680728515113,4,13,38,-2342257.325397825,0.0,1875026119.7112215,164857.83028208406,533673.2270223993,90488.64181485836,32136.29069653069
0.9,0.9,0.009132646147652593,1,11,26,-757407.3253978246,1000.0,1632322073.2276394,142296.21035720236,1045989.6160071653,130894.22428048748,27738.27832884356
0.99,0.9,-0.09792140677823097,1,14,22,-2538523.992064492,0.0,1452982222.1715684,127506.22335433547,316601.01192179817,116375.85434267407,24855.216475434463
0.999,0.9,-0.020292356264535932,2,12,39,-1228623.992064491,262.66666666666606,1837500817.3764565,161826.34226286114,320003.79191460117,108704.754433859,31545.352552663757
0.99,0.9,0.011366124457742363,1,12,27,-723673.9920644915,1000.0,1606452277.3550346,142645.29079579804,354675.8183154136,130649.38028964786,27806.325751474145
0.9,0.99,-0.05537465194206859,4,13,22,-1792657.3253978249,0.0,1948797255.3172345,170461.4899604603,256436.4052529626,93911.02138290918,33228.6309031231
0.9,0.9,-0.0173812884579099,2,12,20,-1182740.658731158,0.0,1863850965.8474927,161807.96960817915,751593.2159423473,109354.34268436626,31541.771109363774
0.999,0.99,0.05130284816367753,2,11,28,-33307.32539782463,1183.597630280703,1971253299.3665767,173052.0342670078,38423.373959691635,116943.2503707411,33733.61440772819
0.999,0.99,-0.049787773228790355,2,14,22,-1714307.3253978244,0.0,1768284754.7470944,156957.58878313308,34784.59504789267,105480.27281279277,30596.270080289985
0.999,0.9,-0.009418458473255911,3,11,29,-1040890.6587311581,300.0,2012536325.739077,172868.30771470646,340345.29172917135,102617.0142361608,33697.79997365933
0.999,0.9,-0.07300911676718239,4,10,37,-2082157.3253978249,0.0,1915573433.1251018,167154.4121148294,328327.59231378505,92309.91258742021,32583.971108551137
0.9,0.99,-0.01707945668829318,1,10,22,-1210657.3253978246,300.0,1548460494.5137494,137721.41935208216,782486.2612030585,127782.8394147609,26846.498949211436
0.999,0.99,0.0370856541800863,4,14,30,-238757.32539782458,1038.8096157605432,2157010475.733979,187327.58694023627,38980.567755643046,103028.34249419013,36516.39584901919
0.9,0.999,0.020260175078197593,4,13,23,-518157.32539782475,1000.0,2093709430.9127347,184075.62706800122,245139.405308871,101465.23137631583,35882.48038617009
0.99,0.9,0.08406671330494658,1,13,22,477926.0079355087,9106.772010466142,1738277251.2333674,152731.87820509187,379949.0615001348,140035.14755448842,29772.53812104363
0.999,0.999,0.006794424372347271,1,11,35,-790823.9920644909,1000.0,1596035639.4481902,141781.7760346027,10414.603883329031,130409.95664079831,27637.997918097863
0.9,0.9,0.08130617120037997,4,12,31,485292.6746021756,8847.25070872804,2261331346.454597,194842.0026902511,636207.5961941631,107433.3124785382,37981.20615583851
0.9,0.99,-0.004677215494520853,2,14,34,-967007.3253978246,310.0558000524288,1850620901.4050145,164582.24046790332,463640.22494222794,110180.41834175994,32082.569048208403
0.9,0.9,0.037830656614911584,3,10,25,-231673.9920644912,1000.0,2094158272.0961986,181227.86558578612,679966.5099628582,107882.71480990743,35327.35667339142
0.999,0.999,-0.0293751223507923,2,10,39,-1379790.6587311584,262.66666666666606,1821949267.7861392,159823.72291369483,7424.234723520882,108042.9890986426,31154.975235134174
0.9,0.9,-0.08060578486007955,1,12,24,-2262223.99206449,0.0,1468806599.101504,129490.47005787786,950302.6108020925,118981.07812218538,25242.0123514301
0.99,0.999,0.0050134466698271984,1,13,32,-816240.6587311579,1000.0,1601561463.3836818,142406.44629288503,78263.27374657913,129747.0527281969,27759.76699012354
0.9,0.999,0.03143477913263837,1,10,20,-389240.658731158,1000.0,1627475788.0972397,144464.1836150929,797397.1888280337,134201.160390301,28160.88863930714
0.99,0.9,0.09202607036107865,3,12,36,656642.6746021752,12623.862389569287,2223033224.2866645,190983.74521126834,406245.9679988994,113024.54921818104,37229.10306364985
0.999,0.999,0.038288625738131576,3,11,25,-219740.65873115792,1000.0,2063405443.900475,181503.4554149889,6780.453246356852,107782.81969223487,35381.07832464125
0.99,0.9,0.036891746190731906,1,14,32,-296557.3253978246,1000.0,1676548673.2149518,147054.72791458995,364593.04259322595,133759.89740193624,28665.872142537693
0.9,0.99,0.09666430447142821,2,14,38,725326.0079355091,13810.90745067544,2075963890.655041,181540.20072133612,510758.41362089914,121493.95146199597,35388.24121065344
0.9,0.99,-0.0732382511511449,2,10,22,-2103423.9920644914,0.0,1740210683.47539,152474.66104522915,445212.1812034669,103469.19897261614,29722.397915951038
0.9,0.99,-0.09129507259441755,1,14,37,-2434540.658731159,0.0,1464573894.5476875,128829.05449731676,703211.0514607102,116962.56336313879,25113.08039418521
0.99,0.99,0.003608233953419318,4,10,20,-796840.6587311582,1000.0,2067006019.1260386,180768.54922534392,59522.38593184237,100118.65442292739,35237.82059217768
0.99,0.999,-0.015543489162848173,1,13,31,-1180173.9920644911,310.0558000524288,1575249681.2461274,139227.97703635768,76718.15423221543,127042.07636332109,27140.177299885785
0.9,0.9,-0.08144149596978614,1,11,24,-2276207.325397825,0.0,1464745596.06132,129086.27165533387,953586.058703827,119166.71345328938,25163.2205989182
0.9,0.99,0.06464303729873377,2,12,21,189009.34126884196,3890.115073916386,1993298428.4906397,175403.73406413695,505865.18387999706,118463.14302940518,34192.03914971446
0.999,0.999,0.02797052164451891,2,14,30,-411207.32539782475,1000.0,1939210838.4250534,170038.91890560635,7802.569504720079,114062.3835404176,33146.25770777369
0.99,0.9,0.09570118205132158,1,14,31,665392.6746021756,13423.862389569287,1778482412.7528064,155212.18658454137,384903.7892814607,141235.9791487594,30256.032966042476
0.99,0.9,0.010125693505267666,2,12,28,-707957.325397825,1000.0,1923233330.0019023,166676.7230935826,369873.9154423967,112430.3474005812,32490.85358284383
0.999,0.999,0.0131217077367628,1,12,28,-698890.6587311584,1000.0,1616856467.9947996,142865.76265986028,10445.686572714623,130935.70723332181,27849.303072610775
0.999,0.99,-0.058424951527159034,2,11,28,-1857307.3253978246,0.0,1761319101.5173905,155304.04986332386,34464.297606827,104785.7733501589,30273.940183589777
0.9,0.999,-0.06313971144492186,3,11,39,-1928107.3253978246,0.0,1863858148.6825278,164049.43348590465,291939.75006096205,97074.73159086965,31978.707193243183
0.99,0.9,0.015725595636862127,1,12,35,-647540.6587311577,1000.0,1640556352.94596,143490.4329102574,356394.347578852,131107.1021283991,27971.072143099613
0.9,0.999,-0.03375210492947327,1,10,36,-1481173.9920644904,262.66666666666606,1509860380.6913962,135718.79999573517,738362.3153411397,125134.31165329108,26456.121630282007
0.999,0.999,-0.04982102094092609,4,12,35,-1695490.6587311577,0.0,1948330765.1771438,171545.47658824577,5584.803565029023,94450.91263395,33439.936058128966
0.99,0.99,0.045124464895646865,2,13,33,-125990.65873115782,1000.0,1968392509.8219929,172739.69913805104,79351.88704137864,115952.55082170188,33672.72987175091
0.999,0.999,-0.09137884125528387,4,12,21,-2384907.3253978244,0.0,1858285063.0164154,164122.92410450452,5353.120579073198,90439.22078394576,31993.03296641899
0.999,0.99,0.09289895692919681,3,10,22,676959.3412688423,13107.195722902601,2193227210.4471917,190579.54681448836,40629.473138512105,113584.911983797,37150.311312261605
0.999,0.99,-0.006980865437420866,1,10,33,-1044907.3253978245,310.0558000524288,1551071324.7878811,139319.84030972637,34758.874447617185,128686.80271674525,27158.084516377745
0.9,0.99,-0.03308019982185739,1,12,21,-1477873.9920644911,0.0,1548854768.271889,135920.89919628116,761461.3354544675,125136.94342779534,26495.517506396136
0.99,0.9,0.029298942709146514,3,10,28,-380073.9920644913,1000.0,2070593592.2734578,179776.42586748704,383096.77726635843,106992.87791234562,35044.422652993504
0.99,0.9,-0.02295091519023562,1,10,21,-1311840.658731158,0.0,1549985513.9692836,136637.4327213944,341878.5260344551,127073.26026814098,26635.193793640203
0.9,0.99,0.07373463159478483,2,10,26,340492.6746021754,6667.339637360652,2014733683.4354146,176432.6027251849,514673.62746473873,119686.2101554789,34392.59997429548
0.999,0.99,-0.01484708457595367,3,13,29,-1127740.658731158,300.0,1978172415.2472937,172335.5007361926,36652.00521096914,101919.75471972545,33593.93811937328
0.9,0.99,0.03315836786084525,3,12,36,-313873.9920644913,1000.0,2056184470.0324833,180989.02108093016,352331.9044599635,106959.17626090479,35280.79791166178
0.999,0.99,0.07885983909563352,1,11,23,390992.6746021753,8717.339637360652,1709967246.3617663,151500.9103492912,37786.31245288689,139820.505690094,29532.58142147774
0.999,0.999,0.07779171753285122,3,13,21,428009.34126884193,7806.781740583072,2150711070.0428324,188429.94622288077,7013.965675627841,111671.71268326222,36731.282447359794
0.999,0.999,0.07276363061825047,2,11,21,326426.0079355086,6613.917375394725,2022499112.2464895,176414.23007380398,8230.515405703469,119558.06222665805,34389.01853163876
0.999,0.999,0.038009327636741,2,14,38,-247090.6587311579,1000.0,1946153445.791756,171784.32109877054,7859.708733011014,115044.10620645816,33486.494820963126
0.9,0.9,-0.0967409452101127,3,10,20,-2480207.325397824,0.0,1799486689.1461813,157894.5941652241,591712.4820465317,93922.8455535769,30778.923687289327
0.99,0.999,-0.07458795192900912,4,14,24,-2107623.9920644914,0.0,1914291034.7755911,167209.53008807907,24911.613394440905,91902.47954313194,32594.715440245083
0.9,0.999,-0.0009708837037449569,3,12,35,-894773.9920644909,542.5253013333349,2001679182.711288,174834.18177290636,309596.21187734493,103319.4375343348,34081.01440817516
0.99,0.99,0.06798388289081739,3,11,29,264426.0079355087,4884.006304027338,2123948150.7170367,186555.93544406694,69666.41481448719,110761.58956811915,36365.97523050949
0.999,0.99,-0.08209941097592521,1,14,32,-2278607.3253978244,0.0,1463262556.528586,130133.51297759093,32264.164964764692,118354.4078657725,25367.362868071206
0.999,0.9,-0.029139229465178926,3,11,35,-1364473.9920644914,262.66666666666606,1963857570.700504,169891.93765944254,334453.920942567,100586.35089220236,33117.60615967567
0.99,0.999,0.032298884998891914,3,13,27,-328107.32539782475,1000.0,2073986925.9802325,180731.80391931598,35312.25791854471,106897.33582796586,35230.65770622788
0.9,0.9,0.046426654569697995,2,11,34,-98523.9920644913,1000.0,1993542130.3706503,172555.97258542362,799078.6717384318,116410.37243305963,33636.91543761872
0.999,0.99,0.02712628705169018,1,14,27,-462840.6587311582,1000.0,1630058124.3820796,145217.4624544859,36038.58619763511,132391.9669302567,28307.727814109214
0.9,0.99,-0.026687439740417915,3,10,21,-1329090.6587311581,0.0,1934684001.3719425,169800.07439207885,339924.4590317066,101175.84847633525,33099.69894435352
0.99,0.9,0.025999232407798223,3,14,37,-428140.6587311581,1000.0,2080131276.3594587,180052.01568744492,382474.3404150871,106086.96529561383,35098.1443024415
0.999,0.999,0.03566286136962646,4,14,22,-265707.3253978248,1000.0,2139015325.3711977,186905.01588623563,6084.260311795468,102887.86068755377,36434.02265383576
0.99,0.99,0.02003461074974655,1,14,39,-572540.658731158,1000.0,1612569686.106475,144776.51874305255,104453.32048933796,131437.51528888676,28221.77317508952
0.99,0.99,-0.04395817062886265,1,10,25,-1659590.658731158,0.0,1484727863.114276,133955.02514672664,99528.63947200462,124179.98829289302,26112.30307356577
0.999,0.999,-0.09456016539901149,2,13,31,-2461140.6587311574,0.0,1683502429.2852323,149737.13550367518,6869.3003707056105,100438.94471825108,29188.76286542255
0.999,0.9,-0.09978232499908038,4,11,21,-2526723.9920644914,0.0,1833197667.8094406,162451.012521349,319082.132314251,89644.85470343096,31667.12162472972
0.9,0.999,0.055704957711532804,3,11,38,67509.34126884196,1491.1372104048787,2117782588.685808,184810.53325468383,329849.488427408,109447.5614453269,36025.73811805632
0.999,0.999,-0.06027310981718701,1,11,22,-1922123.9920644918,0.0,1431473331.1744683,132007.5237537248,9755.002180773701,121887.62300464606,25732.670084399604
0.999,0.9,0.01310019686885322,1,11,38,-689490.6587311579,1000.0,1620354196.970359,143049.48919839988,286745.00057146297,131050.58225759583,27885.117503997484
0.99,0.9,0.025831711961065207,4,14,31,-420907.3253978245,1000.0,2153427533.1679373,185398.45819405542,385726.7764104756,101903.46348205357,36140.344301621146
0.99,0.9,0.08636494388225407,2,14,39,552559.3412688422,10657.195722902601,2077626416.2752135,179721.3079035228,397753.4008754252,120331.9425328552,35033.67832310969
0.99,0.9,-0.08747504654621399,4,12,31,-2322507.325397824,0.0,1884636498.7024493,164821.08497277022,343036.77912381786,90706.05799199546,32129.12780994049
0.999,0.99,-0.011492404365856898,3,10,25,-1073223.9920644914,300.0,1982374095.4511824,172390.61869984673,36743.45447610477,102671.85561204814,33604.68244919688
0.999,0.999,0.09609467810541003,4,10,33,742392.6746021751,14150.672970693966,2276183491.827216,197414.17435297443,6485.302570791606,109225.39142313391,38482.608219260015
0.999,0.999,0.07207858916480234,4,13,39,338826.0079355086,6540.115073916386,2213536786.6674433,193592.66218286133,6285.473371744368,106440.0524261275,37737.6680135754
